refOTU designation,A1,A2a,A2b,A2c,A3a,A3b,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5
V3_Clostridiales_refOTU_686,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Clostridiales_refOTU_687,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Clostridiales_refOTU_688,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Clostridiales_refOTU_689,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Clostridiales_refOTU_690,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V3_Clostridiales_refOTU_691,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
V3_Clostridiales_refOTU_692,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
V3_Clostridiales_refOTU_693,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
V3_Clostridiales_refOTU_694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
V3_Clostridiales_refOTU_695,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
V3_Clostridiales_refOTU_696,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
V3_Clostridiales_refOTU_697,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
V3_Clostridiales_refOTU_698,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_699,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_700,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_701,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
V3_Clostridiales_refOTU_702,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
V3_Clostridiales_refOTU_703,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
V3_Clostridiales_refOTU_704,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_705,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
V3_Clostridiales_refOTU_707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
V3_Clostridiales_refOTU_708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
V3_Clostridiales_refOTU_709,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Clostridiales_refOTU_710,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Clostridiales_refOTU_711,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
V3_Clostridiales_refOTU_712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
V3_Clostridiales_refOTU_713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
V3_Clostridiales_refOTU_714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
V3_Clostridiales_refOTU_715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
V3_Clostridiales_refOTU_716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
V3_Clostridiales_refOTU_717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
V3_Clostridiales_refOTU_718,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
V3_Clostridiales_refOTU_719,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
V3_Clostridiales_refOTU_720,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
V3_Clostridiales_refOTU_721,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
V3_Clostridiales_refOTU_722,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
V3_Clostridiales_refOTU_723,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
V3_Clostridiales_refOTU_724,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
V3_Clostridiales_refOTU_725,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
V3_Clostridiales_refOTU_726,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
V3_Clostridiales_refOTU_727,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
V3_Clostridiales_refOTU_728,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
V3_Clostridiales_refOTU_729,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
V3_Clostridiales_refOTU_730,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
V3_Clostridiales_refOTU_731,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
V3_Clostridiales_refOTU_732,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_733,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
V3_Clostridiales_refOTU_735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
V3_Clostridiales_refOTU_736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
V3_Clostridiales_refOTU_737,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
V3_Clostridiales_refOTU_738,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
V3_Clostridiales_refOTU_739,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
V3_Clostridiales_refOTU_740,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
V3_Clostridiales_refOTU_741,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
V3_Clostridiales_refOTU_742,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
V3_Clostridiales_refOTU_743,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
V3_Clostridiales_refOTU_744,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Clostridiales_refOTU_745,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Clostridiales_refOTU_746,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Clostridiales_refOTU_747,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
V3_Clostridiales_refOTU_748,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
V3_Clostridiales_refOTU_749,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
V3_Clostridiales_refOTU_750,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
V3_Clostridiales_refOTU_751,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
V3_Clostridiales_refOTU_752,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
V3_Clostridiales_refOTU_753,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
V3_Clostridiales_refOTU_754,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
V3_Clostridiales_refOTU_755,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_756,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_757,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_758,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_759,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_760,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Clostridiales_refOTU_761,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V3_Clostridiales_refOTU_762,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
V3_Clostridiales_refOTU_763,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_764,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_765,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_766,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_767,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
V3_Clostridiales_refOTU_768,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
V3_Clostridiales_refOTU_769,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
V3_Clostridiales_refOTU_770,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
V3_Clostridiales_refOTU_771,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
V3_Clostridiales_refOTU_772,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
V3_Clostridiales_refOTU_773,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
V3_Clostridiales_refOTU_774,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
V3_Clostridiales_refOTU_775,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
V3_Clostridiales_refOTU_776,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_777,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_778,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_779,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_780,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_781,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_782,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_783,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_784,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_785,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_786,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_787,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_788,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_789,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_790,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_791,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_792,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_793,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_794,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_795,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_796,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_797,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_798,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_799,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_800,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_801,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_802,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_803,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_804,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_805,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_806,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_807,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_808,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_809,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_810,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_811,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_812,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_813,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_814,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_815,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_816,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_817,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_818,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_819,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridiales_refOTU_821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridiales_refOTU_822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridiales_refOTU_823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridiales_refOTU_824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridiales_refOTU_825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridiales_refOTU_826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridiales_refOTU_827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridiales_refOTU_828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridiales_refOTU_829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridiales_refOTU_830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridiales_refOTU_831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridiales_refOTU_832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridiales_refOTU_833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridiales_refOTU_834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridiales_refOTU_835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridiales_refOTU_836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridiales_refOTU_837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridiales_refOTU_838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
V3_Clostridiales_refOTU_839,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_840,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_841,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_842,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_843,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_844,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_845,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_846,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_847,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_848,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_849,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_850,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_851,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_852,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_853,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_854,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_855,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_856,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_857,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_858,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_859,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_860,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_861,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_862,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_863,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_864,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_865,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_866,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_867,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_868,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_869,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_870,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_871,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_872,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_873,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_874,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_875,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_876,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_877,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_878,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_879,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_880,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
V3_Clostridiales_refOTU_882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
V3_Clostridiales_refOTU_883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
V3_Clostridiales_refOTU_884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
V3_Clostridiales_refOTU_885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
V3_Clostridiales_refOTU_886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
V3_Clostridiales_refOTU_887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
V3_Clostridiales_refOTU_888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
V3_Clostridiales_refOTU_889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
V3_Clostridiales_refOTU_890,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_891,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_892,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_893,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_894,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_895,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_896,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_897,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_898,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_899,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_900,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_901,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_902,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_903,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_904,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_905,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_906,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_907,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_908,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_909,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_910,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_911,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_912,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_913,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_914,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_915,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_916,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_917,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_918,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_919,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_920,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_921,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_922,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_923,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_924,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_925,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_926,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_927,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_928,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_929,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_930,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_931,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_932,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_933,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_934,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_935,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_936,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_937,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_938,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_939,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_940,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_941,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_942,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_943,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_944,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_945,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_946,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
V3_Clostridiales_refOTU_947,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
